tahun,bulan,benua,region,nama_negara,nilai_ekspor
2011,"Agustus","Afrika","Afrika Lainnya","Afrika lainnya",240006
2011,"Agustus","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",211968
2011,"September","Amerika","Amerika Utara","Amerika Serikat",1337833
2011,"September","Amerika","Amerika Utara","Kanada",67944
2011,"September","Amerika","Amerika Tengah dan Selatan","Argentina",25928
2011,"September","Amerika","Amerika Tengah dan Selatan","Brasil",112572
2011,"September","Amerika","Amerika Tengah dan Selatan","Meksiko",45856
2011,"September","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",109430
2011,"September","Eropa","Uni Eropa","Belanda",329732
2011,"September","Eropa","Uni Eropa","Belgia",86943
2011,"September","Eropa","Uni Eropa","Inggris",135585
2011,"September","Eropa","Uni Eropa","Italia",219976
2011,"September","Eropa","Uni Eropa","Jerman",215146
2011,"September","Eropa","Uni Eropa","Perancis",102266
2011,"September","Eropa","Uni Eropa","Spanyol",154925
2011,"September","Eropa","Uni Eropa","Uni Eropa lainnya ",168801
2011,"September","Eropa","Rusia","Rusia",82108
2011,"September","Eropa","Turki","Turki",103499
2011,"September","Eropa","Eropa Lainnya","Eropa lainnya",140382
2011,"September","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5192
2011,"September","Asia dan Timur Tengah","ASEAN","Filipina",417628
2011,"September","Asia dan Timur Tengah","ASEAN","Kamboja",20092
2011,"September","Asia dan Timur Tengah","ASEAN","Laos",714
2011,"September","Asia dan Timur Tengah","ASEAN","Malaysia",918927
2011,"September","Asia dan Timur Tengah","ASEAN","Myanmar",24006
2011,"September","Asia dan Timur Tengah","ASEAN","Singapura",1360475
2011,"September","Asia dan Timur Tengah","ASEAN","Thailand",409794
2011,"September","Asia dan Timur Tengah","ASEAN","Vietnam",230361
2011,"September","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",212093
2011,"September","Asia dan Timur Tengah","Asia Selatan","India",1177686
2011,"September","Asia dan Timur Tengah","Timur Tengah","Irak",1335
2011,"September","Asia dan Timur Tengah","Asia Timur","Jepang",2690289
2011,"September","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1270269
2011,"September","Asia dan Timur Tengah","Asia Selatan","Pakistan",66457
2011,"September","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2134470
2011,"September","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",127780
2011,"September","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",602565
2011,"September","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",609070
2011,"September","Australia dan Oceania","Australia","Australia",618203
2011,"September","Australia dan Oceania","New Zealand","New Zealand",104372
2011,"September","Afrika","Afrika Selatan","Afrika Selatan",83966
2011,"September","Afrika","Afrika Lainnya","Afrika lainnya",161490
2011,"September","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",203021
2011,"Oktober","Amerika","Amerika Utara","Amerika Serikat",1461007
2011,"Oktober","Amerika","Amerika Utara","Kanada",71921
2011,"Oktober","Amerika","Amerika Tengah dan Selatan","Argentina",27544
2011,"Oktober","Amerika","Amerika Tengah dan Selatan","Brasil",128972
2011,"Oktober","Amerika","Amerika Tengah dan Selatan","Meksiko",56603
2011,"Oktober","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",96163
2011,"Oktober","Eropa","Uni Eropa","Belanda",395601
2011,"Oktober","Eropa","Uni Eropa","Belgia",109981
2011,"Oktober","Eropa","Uni Eropa","Inggris",146695
2011,"Oktober","Eropa","Uni Eropa","Italia",190029
2011,"Oktober","Eropa","Uni Eropa","Jerman",240583
2011,"Oktober","Eropa","Uni Eropa","Perancis",108905
2011,"Oktober","Eropa","Uni Eropa","Spanyol",144529
2011,"Oktober","Eropa","Uni Eropa","Uni Eropa lainnya ",200053
2011,"Oktober","Eropa","Rusia","Rusia",55143
2011,"Oktober","Eropa","Turki","Turki",118395
2011,"Oktober","Eropa","Eropa Lainnya","Eropa lainnya",65893
2011,"Oktober","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",6818
2011,"Oktober","Asia dan Timur Tengah","ASEAN","Filipina",318963
2011,"Oktober","Asia dan Timur Tengah","ASEAN","Kamboja",16816
2011,"Oktober","Asia dan Timur Tengah","ASEAN","Laos",634
2011,"Oktober","Asia dan Timur Tengah","ASEAN","Malaysia",740285
2011,"Oktober","Asia dan Timur Tengah","ASEAN","Myanmar",74262
2011,"Oktober","Asia dan Timur Tengah","ASEAN","Singapura",1385851
2011,"Oktober","Asia dan Timur Tengah","ASEAN","Thailand",347087
2011,"Oktober","Asia dan Timur Tengah","ASEAN","Vietnam",212010
2011,"Oktober","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",384211
2011,"Oktober","Asia dan Timur Tengah","Asia Selatan","India",1019193
2011,"Oktober","Asia dan Timur Tengah","Timur Tengah","Irak",1489
2011,"Oktober","Asia dan Timur Tengah","Asia Timur","Jepang",2512563
2011,"Oktober","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1298866
2011,"Oktober","Asia dan Timur Tengah","Asia Selatan","Pakistan",70143
2011,"Oktober","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2415728
2011,"Oktober","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",139320
2011,"Oktober","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",573857
2011,"Oktober","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",662621
2011,"Oktober","Australia dan Oceania","Australia","Australia",642423
2011,"Oktober","Australia dan Oceania","New Zealand","New Zealand",75912
2011,"Oktober","Afrika","Afrika Selatan","Afrika Selatan",113173
2011,"Oktober","Afrika","Afrika Lainnya","Afrika lainnya",261522
2011,"Oktober","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",200597
2011,"November","Amerika","Amerika Utara","Amerika Serikat",1335680
2011,"November","Amerika","Amerika Utara","Kanada",81490
2011,"November","Amerika","Amerika Tengah dan Selatan","Argentina",31686
2011,"November","Amerika","Amerika Tengah dan Selatan","Brasil",144861
2011,"November","Amerika","Amerika Tengah dan Selatan","Meksiko",34291
2011,"November","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",89773
2011,"November","Eropa","Uni Eropa","Belanda",424680
2011,"November","Eropa","Uni Eropa","Belgia",113594
2011,"November","Eropa","Uni Eropa","Inggris",136700
2011,"November","Eropa","Uni Eropa","Italia",208561
2011,"November","Eropa","Uni Eropa","Jerman",239144
2011,"November","Eropa","Uni Eropa","Perancis",85793
2011,"November","Eropa","Uni Eropa","Spanyol",172543
2011,"November","Eropa","Uni Eropa","Uni Eropa lainnya ",173406
2011,"November","Eropa","Rusia","Rusia",96908
2011,"November","Eropa","Turki","Turki",94214
2011,"November","Eropa","Eropa Lainnya","Eropa lainnya",44614
2011,"November","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5036
2011,"November","Asia dan Timur Tengah","ASEAN","Filipina",267618
2011,"November","Asia dan Timur Tengah","ASEAN","Kamboja",25269
2011,"November","Asia dan Timur Tengah","ASEAN","Laos",2817
2011,"November","Asia dan Timur Tengah","ASEAN","Malaysia",906181
2011,"November","Asia dan Timur Tengah","ASEAN","Myanmar",25184
2011,"November","Asia dan Timur Tengah","ASEAN","Singapura",1022261
2011,"November","Asia dan Timur Tengah","ASEAN","Thailand",295213
2011,"November","Asia dan Timur Tengah","ASEAN","Vietnam",232902
2011,"November","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",296469
2011,"November","Asia dan Timur Tengah","Asia Selatan","India",1148151
2011,"November","Asia dan Timur Tengah","Timur Tengah","Irak",7271
2011,"November","Asia dan Timur Tengah","Asia Timur","Jepang",2567073
2011,"November","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1185274
2011,"November","Asia dan Timur Tengah","Asia Selatan","Pakistan",117464
2011,"November","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2499997
2011,"November","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",122648
2011,"November","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",527888
2011,"November","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",619618
2011,"November","Australia dan Oceania","Australia","Australia",495800
2011,"November","Australia dan Oceania","New Zealand","New Zealand",70317
2011,"November","Afrika","Afrika Selatan","Afrika Selatan",227271
2011,"November","Afrika","Afrika Lainnya","Afrika lainnya",242338
2011,"November","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",193161
2011,"Desember","Amerika","Amerika Utara","Amerika Serikat",1405132
2011,"Desember","Amerika","Amerika Utara","Kanada",67515
2011,"Desember","Amerika","Amerika Tengah dan Selatan","Argentina",23665
2011,"Desember","Amerika","Amerika Tengah dan Selatan","Brasil",137985
2011,"Desember","Amerika","Amerika Tengah dan Selatan","Meksiko",56941
2011,"Desember","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",117529
2011,"Desember","Eropa","Uni Eropa","Belanda",448342
2011,"Desember","Eropa","Uni Eropa","Belgia",113328
2011,"Desember","Eropa","Uni Eropa","Inggris",147357
2011,"Desember","Eropa","Uni Eropa","Italia",233787
2011,"Desember","Eropa","Uni Eropa","Jerman",282321
2011,"Desember","Eropa","Uni Eropa","Perancis",88376
2011,"Desember","Eropa","Uni Eropa","Spanyol",169171
2011,"Desember","Eropa","Uni Eropa","Uni Eropa lainnya ",207297
2011,"Desember","Eropa","Rusia","Rusia",56237
2011,"Desember","Eropa","Turki","Turki",119493
2011,"Desember","Eropa","Eropa Lainnya","Eropa lainnya",91397
2011,"Desember","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",6899
2011,"Desember","Asia dan Timur Tengah","ASEAN","Filipina",270085
2011,"Desember","Asia dan Timur Tengah","ASEAN","Kamboja",22653
2011,"Desember","Asia dan Timur Tengah","ASEAN","Laos",1091
2011,"Desember","Asia dan Timur Tengah","ASEAN","Malaysia",979420
2011,"Desember","Asia dan Timur Tengah","ASEAN","Myanmar",22948
2011,"Desember","Asia dan Timur Tengah","ASEAN","Singapura",1244524
2011,"Desember","Asia dan Timur Tengah","ASEAN","Thailand",414032
2011,"Desember","Asia dan Timur Tengah","ASEAN","Vietnam",200534
2011,"Desember","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",242777
2011,"Desember","Asia dan Timur Tengah","Asia Selatan","India",960661
2011,"Desember","Asia dan Timur Tengah","Timur Tengah","Irak",4871
2011,"Desember","Asia dan Timur Tengah","Asia Timur","Jepang",2532574
2011,"Desember","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1383713
2011,"Desember","Asia dan Timur Tengah","Asia Selatan","Pakistan",110835
2011,"Desember","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2411997
2011,"Desember","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",98318
2011,"Desember","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",639736
2011,"Desember","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",520258
2011,"Desember","Australia dan Oceania","Australia","Australia",546993
2011,"Desember","Australia dan Oceania","New Zealand","New Zealand",59523
2011,"Desember","Afrika","Afrika Selatan","Afrika Selatan",107076
2011,"Desember","Afrika","Afrika Lainnya","Afrika lainnya",251202
2011,"Desember","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",198547
2012,"Januari","Amerika","Amerika Utara","Amerika Serikat",1201290
2012,"Januari","Amerika","Amerika Utara","Kanada",68448
2012,"Januari","Amerika","Amerika Tengah dan Selatan","Argentina",34487
2012,"Januari","Amerika","Amerika Tengah dan Selatan","Brasil",112470
2012,"Januari","Amerika","Amerika Tengah dan Selatan","Meksiko",63587
2012,"Januari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",95658
2012,"Januari","Eropa","Uni Eropa","Belanda",389412
2012,"Januari","Eropa","Uni Eropa","Belgia",96083
2012,"Januari","Eropa","Uni Eropa","Inggris",150934
2012,"Januari","Eropa","Uni Eropa","Italia",192572
2012,"Januari","Eropa","Uni Eropa","Jerman",281248
2012,"Januari","Eropa","Uni Eropa","Perancis",79730
2012,"Januari","Eropa","Uni Eropa","Spanyol",170797
2012,"Januari","Eropa","Uni Eropa","Uni Eropa lainnya ",148576
2012,"Januari","Eropa","Rusia","Rusia",89553
2012,"Januari","Eropa","Turki","Turki",122296
2012,"Januari","Eropa","Eropa Lainnya","Eropa lainnya",123638
2012,"Januari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",4387
2012,"Januari","Asia dan Timur Tengah","ASEAN","Filipina",279933
2012,"Januari","Asia dan Timur Tengah","ASEAN","Kamboja",18629
2012,"Januari","Asia dan Timur Tengah","ASEAN","Laos",292
2012,"Januari","Asia dan Timur Tengah","ASEAN","Malaysia",960764
2012,"Januari","Asia dan Timur Tengah","ASEAN","Myanmar",20725
2012,"Januari","Asia dan Timur Tengah","ASEAN","Singapura",1116296
2012,"Januari","Asia dan Timur Tengah","ASEAN","Thailand",456376
2012,"Januari","Asia dan Timur Tengah","ASEAN","Vietnam",182207
2012,"Januari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",240992
2012,"Januari","Asia dan Timur Tengah","Asia Selatan","India",1124880
2012,"Januari","Asia dan Timur Tengah","Timur Tengah","Irak",2885
2012,"Januari","Asia dan Timur Tengah","Asia Timur","Jepang",2879350
2012,"Januari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1473862
2012,"Januari","Asia dan Timur Tengah","Asia Selatan","Pakistan",98989
2012,"Januari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1347349
2012,"Januari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",131175
2012,"Januari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",493349
2012,"Januari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",436326
2012,"Januari","Australia dan Oceania","Australia","Australia",399763
2012,"Januari","Australia dan Oceania","New Zealand","New Zealand",57582
2012,"Januari","Afrika","Afrika Selatan","Afrika Selatan",115490
2012,"Januari","Afrika","Afrika Lainnya","Afrika lainnya",211654
2012,"Januari","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",204481
2012,"Februari","Amerika","Amerika Utara","Amerika Serikat",1229634
2012,"Februari","Amerika","Amerika Utara","Kanada",63883
2012,"Februari","Amerika","Amerika Tengah dan Selatan","Argentina",15585
2012,"Februari","Amerika","Amerika Tengah dan Selatan","Brasil",89096
2012,"Februari","Amerika","Amerika Tengah dan Selatan","Meksiko",45935
2012,"Februari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",80795
2012,"Februari","Eropa","Uni Eropa","Belanda",315478
2012,"Februari","Eropa","Uni Eropa","Belgia",119389
2012,"Februari","Eropa","Uni Eropa","Inggris",135716
2012,"Februari","Eropa","Uni Eropa","Italia",165082
2012,"Februari","Eropa","Uni Eropa","Jerman",267736
2012,"Februari","Eropa","Uni Eropa","Perancis",86104
2012,"Februari","Eropa","Uni Eropa","Spanyol",236699
2012,"Februari","Eropa","Uni Eropa","Uni Eropa lainnya ",176379
2012,"Februari","Eropa","Rusia","Rusia",39645
2012,"Februari","Eropa","Turki","Turki",132251
2012,"Februari","Eropa","Eropa Lainnya","Eropa lainnya",115256
2012,"Februari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",6257
2012,"Februari","Asia dan Timur Tengah","ASEAN","Filipina",297802
2012,"Februari","Asia dan Timur Tengah","ASEAN","Kamboja",22947
2012,"Februari","Asia dan Timur Tengah","ASEAN","Laos",320
2012,"Februari","Asia dan Timur Tengah","ASEAN","Malaysia",856574
2012,"Februari","Asia dan Timur Tengah","ASEAN","Myanmar",74345
2012,"Februari","Asia dan Timur Tengah","ASEAN","Singapura",1441922
2012,"Februari","Asia dan Timur Tengah","ASEAN","Thailand",601637
2012,"Februari","Asia dan Timur Tengah","ASEAN","Vietnam",180852
2012,"Februari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",186012
2012,"Februari","Asia dan Timur Tengah","Asia Selatan","India",884368
2012,"Februari","Asia dan Timur Tengah","Timur Tengah","Irak",4202
2012,"Februari","Asia dan Timur Tengah","Asia Timur","Jepang",2485731
2012,"Februari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1489659
2012,"Februari","Asia dan Timur Tengah","Asia Selatan","Pakistan",69626
2012,"Februari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1640914
2012,"Februari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",156862
2012,"Februari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",479858
2012,"Februari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",435370
2012,"Februari","Australia dan Oceania","Australia","Australia",289010
2012,"Februari","Australia dan Oceania","New Zealand","New Zealand",53523
2012,"Februari","Afrika","Afrika Selatan","Afrika Selatan",268553
2012,"Februari","Afrika","Afrika Lainnya","Afrika lainnya",236874
2012,"Februari","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",226483
2012,"Maret","Amerika","Amerika Utara","Amerika Serikat",1284933
2012,"Maret","Amerika","Amerika Utara","Kanada",66336
2012,"Maret","Amerika","Amerika Tengah dan Selatan","Argentina",24890
2012,"Maret","Amerika","Amerika Tengah dan Selatan","Brasil",135818
2012,"Maret","Amerika","Amerika Tengah dan Selatan","Meksiko",46011
2012,"Maret","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",105512
2012,"Maret","Eropa","Uni Eropa","Belanda",439849
2012,"Maret","Eropa","Uni Eropa","Belgia",111146
2012,"Maret","Eropa","Uni Eropa","Inggris",127002
2012,"Maret","Eropa","Uni Eropa","Italia",185543
2012,"Maret","Eropa","Uni Eropa","Jerman",235504
2012,"Maret","Eropa","Uni Eropa","Perancis",89466
2012,"Maret","Eropa","Uni Eropa","Spanyol",142600
2012,"Maret","Eropa","Uni Eropa","Uni Eropa lainnya ",172999
2012,"Maret","Eropa","Rusia","Rusia",75515
2012,"Maret","Eropa","Turki","Turki",148329
2012,"Maret","Eropa","Eropa Lainnya","Eropa lainnya",62519
2012,"Maret","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",6633
2012,"Maret","Asia dan Timur Tengah","ASEAN","Filipina",290906
2012,"Maret","Asia dan Timur Tengah","ASEAN","Kamboja",22554
2012,"Maret","Asia dan Timur Tengah","ASEAN","Laos",15216
2012,"Maret","Asia dan Timur Tengah","ASEAN","Malaysia",1013212
2012,"Maret","Asia dan Timur Tengah","ASEAN","Myanmar",30452
2012,"Maret","Asia dan Timur Tengah","ASEAN","Singapura",1308466
2012,"Maret","Asia dan Timur Tengah","ASEAN","Thailand",535467
2012,"Maret","Asia dan Timur Tengah","ASEAN","Vietnam",190083
2012,"Maret","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",230491
2012,"Maret","Asia dan Timur Tengah","Asia Selatan","India",1070558
2012,"Maret","Asia dan Timur Tengah","Timur Tengah","Irak",1557
2012,"Maret","Asia dan Timur Tengah","Asia Timur","Jepang",2762767
2012,"Maret","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1543876
2012,"Maret","Asia dan Timur Tengah","Asia Selatan","Pakistan",151011
2012,"Maret","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2087306
2012,"Maret","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",183718
2012,"Maret","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",499297
2012,"Maret","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",616814
2012,"Maret","Australia dan Oceania","Australia","Australia",335593
2012,"Maret","Australia dan Oceania","New Zealand","New Zealand",54566
2012,"Maret","Afrika","Afrika Selatan","Afrika Selatan",72753
2012,"Maret","Afrika","Afrika Lainnya","Afrika lainnya",302791
2012,"Maret","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",189977
2012,"April","Amerika","Amerika Utara","Amerika Serikat",1117663
2012,"April","Amerika","Amerika Utara","Kanada",59296
2012,"April","Amerika","Amerika Tengah dan Selatan","Argentina",22166
2012,"April","Amerika","Amerika Tengah dan Selatan","Brasil",126564
2012,"April","Amerika","Amerika Tengah dan Selatan","Meksiko",67072
2012,"April","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",114555
2012,"April","Eropa","Uni Eropa","Belanda",376144
2012,"April","Eropa","Uni Eropa","Belgia",94780
2012,"April","Eropa","Uni Eropa","Inggris",131196
2012,"April","Eropa","Uni Eropa","Italia",191460
2012,"April","Eropa","Uni Eropa","Jerman",272676
2012,"April","Eropa","Uni Eropa","Perancis",103427
2012,"April","Eropa","Uni Eropa","Spanyol",127242
2012,"April","Eropa","Uni Eropa","Uni Eropa lainnya ",169811
2012,"April","Eropa","Rusia","Rusia",68990
2012,"April","Eropa","Turki","Turki",102848
2012,"April","Eropa","Eropa Lainnya","Eropa lainnya",60745
2012,"April","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",7323
2012,"April","Asia dan Timur Tengah","ASEAN","Filipina",277736
2012,"April","Asia dan Timur Tengah","ASEAN","Kamboja",23516
2012,"April","Asia dan Timur Tengah","ASEAN","Laos",475
2012,"April","Asia dan Timur Tengah","ASEAN","Malaysia",882377
2012,"April","Asia dan Timur Tengah","ASEAN","Myanmar",24986
2012,"April","Asia dan Timur Tengah","ASEAN","Singapura",1404167
2012,"April","Asia dan Timur Tengah","ASEAN","Thailand",513958
2012,"April","Asia dan Timur Tengah","ASEAN","Vietnam",180464
2012,"April","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",191138
2012,"April","Asia dan Timur Tengah","Asia Selatan","India",1206820
2012,"April","Asia dan Timur Tengah","Timur Tengah","Irak",9212
2012,"April","Asia dan Timur Tengah","Asia Timur","Jepang",2163837
2012,"April","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1300136
2012,"April","Asia dan Timur Tengah","Asia Selatan","Pakistan",194857
2012,"April","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2110217
2012,"April","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",147924
2012,"April","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",573683
2012,"April","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",528853
2012,"April","Australia dan Oceania","Australia","Australia",366308
2012,"April","Australia dan Oceania","New Zealand","New Zealand",51798
2012,"April","Afrika","Afrika Selatan","Afrika Selatan",61484
2012,"April","Afrika","Afrika Lainnya","Afrika lainnya",238507
2012,"April","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",195011
2012,"Mei","Amerika","Amerika Utara","Amerika Serikat",1333041
2012,"Mei","Amerika","Amerika Utara","Kanada",65929
2012,"Mei","Amerika","Amerika Tengah dan Selatan","Argentina",28533
2012,"Mei","Amerika","Amerika Tengah dan Selatan","Brasil",132591
2012,"Mei","Amerika","Amerika Tengah dan Selatan","Meksiko",53976
2012,"Mei","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",93872
2012,"Mei","Eropa","Uni Eropa","Belanda",351860
2012,"Mei","Eropa","Uni Eropa","Belgia",116340
2012,"Mei","Eropa","Uni Eropa","Inggris",166777
2012,"Mei","Eropa","Uni Eropa","Italia",170884
2012,"Mei","Eropa","Uni Eropa","Jerman",244023
2012,"Mei","Eropa","Uni Eropa","Perancis",108824
2012,"Mei","Eropa","Uni Eropa","Spanyol",247977
2012,"Mei","Eropa","Uni Eropa","Uni Eropa lainnya ",161083
2012,"Mei","Eropa","Rusia","Rusia",53013
2012,"Mei","Eropa","Turki","Turki",107001
2012,"Mei","Eropa","Eropa Lainnya","Eropa lainnya",52989
2012,"Mei","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",48608
2012,"Mei","Asia dan Timur Tengah","ASEAN","Filipina",299619
2012,"Mei","Asia dan Timur Tengah","ASEAN","Kamboja",31417
2012,"Mei","Asia dan Timur Tengah","ASEAN","Laos",1078
2012,"Mei","Asia dan Timur Tengah","ASEAN","Malaysia",881972
2012,"Mei","Asia dan Timur Tengah","ASEAN","Myanmar",11494
2012,"Mei","Asia dan Timur Tengah","ASEAN","Singapura",1355991
2012,"Mei","Asia dan Timur Tengah","ASEAN","Thailand",553913
2012,"Mei","Asia dan Timur Tengah","ASEAN","Vietnam",171300
2012,"Mei","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",236373
2012,"Mei","Asia dan Timur Tengah","Asia Selatan","India",917198
2012,"Mei","Asia dan Timur Tengah","Timur Tengah","Irak",6853
2012,"Mei","Asia dan Timur Tengah","Asia Timur","Jepang",2591927
2012,"Mei","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1293395
2012,"Mei","Asia dan Timur Tengah","Asia Selatan","Pakistan",110365
2012,"Mei","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1878903
2012,"Mei","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",155109
2012,"Mei","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",578790
2012,"Mei","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",588408
2012,"Mei","Australia dan Oceania","Australia","Australia",501658
2012,"Mei","Australia dan Oceania","New Zealand","New Zealand",61289
2012,"Mei","Afrika","Afrika Selatan","Afrika Selatan",96415
2012,"Mei","Afrika","Afrika Lainnya","Afrika lainnya",271843
2012,"Mei","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",239194
2012,"Juni","Amerika","Amerika Utara","Amerika Serikat",1297723
2012,"Juni","Amerika","Amerika Utara","Kanada",77353
2012,"Juni","Amerika","Amerika Tengah dan Selatan","Argentina",27656
2012,"Juni","Amerika","Amerika Tengah dan Selatan","Brasil",146111
2012,"Juni","Amerika","Amerika Tengah dan Selatan","Meksiko",58408
2012,"Juni","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",106691
2012,"Juni","Eropa","Uni Eropa","Belanda",338793
2012,"Juni","Eropa","Uni Eropa","Belgia",120126
2012,"Juni","Eropa","Uni Eropa","Inggris",147345
2012,"Juni","Eropa","Uni Eropa","Italia",134658
2012,"Juni","Eropa","Uni Eropa","Jerman",253852
2012,"Juni","Eropa","Uni Eropa","Perancis",98824
2012,"Juni","Eropa","Uni Eropa","Spanyol",149889
2012,"Juni","Eropa","Uni Eropa","Uni Eropa lainnya ",146918
2012,"Juni","Eropa","Rusia","Rusia",62251
2012,"Juni","Eropa","Turki","Turki",96563
2012,"Juni","Eropa","Eropa Lainnya","Eropa lainnya",40551
2012,"Juni","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5898
